ID;Id_Type;Id_Parent;hierarchy;topic_fr;topic_en;definition_fr;definition_en;Reference;available_EAU;available_Morocco
2466;65346788;2465;001.028.001.023.138.001;Nivellea nivellei (Braun-Blanq. & Maire) X.Wilcox & K.Bremer & Humphries;Nivellea nivellei (Braun-Blanq. & Maire) X.Wilcox & K.Bremer & Humphries;Nivellea nivellei (Braun-Blanq. & Maire) X.Wilcox & K.Bremer & Humphries;Nivellea nivellei (Braun-Blanq. & Maire) X.Wilcox & K.Bremer & Humphries;NULL;0;1
2467;65346788;1263;001.028.001.023.139;Nolletia Cass.;Nolletia Cass.;Nolletia Cass.;Nolletia Cass.;NULL;0;1
2468;65346788;2467;001.028.001.023.139.001;Nolletia chrysocomoides (Desf.) Cass.;Nolletia chrysocomoides (Desf.) Cass.;Nolletia chrysocomoides (Desf.) Cass.;Nolletia chrysocomoides (Desf.) Cass.;NULL;0;1
2469;65346788;1263;001.028.001.023.140;Notobasis;Notobasis;Notobasis;Notobasis;NULL;0;1
2470;65346788;2469;001.028.001.023.140.001;Notobasis syriaca (L.) Cass.;Notobasis syriaca (L.) Cass.;Notobasis syriaca (L.) Cass.;Notobasis syriaca (L.) Cass.;NULL;0;1
2471;65346788;1263;001.028.001.023.141;Onopordum L.;Onopordum L.;Onopordum L.;Onopordum L.;NULL;0;1
2472;65346788;2471;001.028.001.023.141.001;Onopordum acanthium L.;Onopordum acanthium L.;Onopordum acanthium L.;Onopordum acanthium L.;NULL;0;1
2473;65346788;2471;001.028.001.023.141.002;Onopordum acaulon L.;Onopordum acaulon L.;Onopordum acaulon L.;Onopordum acaulon L.;NULL;0;1
2474;65346788;2473;001.028.001.023.141.002.001;Onopordum acaulon L. subsp. acaulon;Onopordum acaulon L. subsp. acaulon;Onopordum acaulon L. subsp. acaulon;Onopordum acaulon L. subsp. acaulon;NULL;0;1
2475;65346788;2473;001.028.001.023.141.002.002;Onopordum acaulon L. subsp. uniflorum (Cav.) Franco;Onopordum acaulon L. subsp. uniflorum (Cav.) Franco;Onopordum acaulon L. subsp. uniflorum (Cav.) Franco;Onopordum acaulon L. subsp. uniflorum (Cav.) Franco;NULL;0;1
2476;65346788;2471;001.028.001.023.141.003;Onopordum alexandrinum Boiss.;Onopordum alexandrinum Boiss.;Onopordum alexandrinum Boiss.;Onopordum alexandrinum Boiss.;NULL;0;1
2477;65346788;2471;001.028.001.023.141.004;Onopordum algeriense Pomel;Onopordum algeriense Pomel;Onopordum algeriense Pomel;Onopordum algeriense Pomel;NULL;0;1
2478;65346788;2471;001.028.001.023.141.005;Onopordum ambiguum Fresen.;Onopordum ambiguum Fresen.;Onopordum ambiguum Fresen.;Onopordum ambiguum Fresen.;NULL;0;1
2479;65346788;2471;001.028.001.023.141.006;Onopordum arenarium Pomel;Onopordum arenarium Pomel;Onopordum arenarium Pomel;Onopordum arenarium Pomel;NULL;0;1
2480;65346788;2471;001.028.001.023.141.007;Onopordum carduelium Bolle;Onopordum carduelium Bolle;Onopordum carduelium Bolle;Onopordum carduelium Bolle;NULL;0;1
2481;65346788;2471;001.028.001.023.141.008;Onopordum cyrenaicum Maire & Weiller;Onopordum cyrenaicum Maire & Weiller;Onopordum cyrenaicum Maire & Weiller;Onopordum cyrenaicum Maire & Weiller;NULL;0;1
2482;65346788;2471;001.028.001.023.141.009;Onopordum dissectum Murb.;Onopordum dissectum Murb.;Onopordum dissectum Murb.;Onopordum dissectum Murb.;NULL;0;1
2483;65346788;2482;001.028.001.023.141.009.001;Onopordum dissectum Murb. subsp. dissectum;Onopordum dissectum Murb. subsp. dissectum;Onopordum dissectum Murb. subsp. dissectum;Onopordum dissectum Murb. subsp. dissectum;NULL;0;1
2484;65346788;2482;001.028.001.023.141.009.002;Onopordum dissectum Murb. subsp. murbeckii (H.Lindb.) Jahand. & Maire;Onopordum dissectum Murb. subsp. murbeckii (H.Lindb.) Jahand. & Maire;Onopordum dissectum Murb. subsp. murbeckii (H.Lindb.) Jahand. & Maire;Onopordum dissectum Murb. subsp. murbeckii (H.Lindb.) Jahand. & Maire;NULL;0;1
2485;65346788;2471;001.028.001.023.141.010;Onopordum dyris Maire;Onopordum dyris Maire;Onopordum dyris Maire;Onopordum dyris Maire;NULL;0;1
2486;65346788;2471;001.028.001.023.141.011;Onopordum espinae Coss.;Onopordum espinae Coss.;Onopordum espinae Coss.;Onopordum espinae Coss.;NULL;0;1
2487;65346788;2471;001.028.001.023.141.012;Onopordum macracanthum Schousb.;Onopordum macracanthum Schousb.;Onopordum macracanthum Schousb.;Onopordum macracanthum Schousb.;NULL;0;1
2488;65346788;2471;001.028.001.023.141.013;Onopordum mesatlanticum Emb. & Maire;Onopordum mesatlanticum Emb. & Maire;Onopordum mesatlanticum Emb. & Maire;Onopordum mesatlanticum Emb. & Maire;NULL;0;1
2489;65346788;2471;001.028.001.023.141.014;Onopordum nervosum Boiss.;Onopordum nervosum Boiss.;Onopordum nervosum Boiss.;Onopordum nervosum Boiss.;NULL;0;1
2490;65346788;2489;001.028.001.023.141.014.001;Onopordum nervosum Boiss. subsp. platylepis (Murb.) Murb.;Onopordum nervosum Boiss. subsp. platylepis (Murb.) Murb.;Onopordum nervosum Boiss. subsp. platylepis (Murb.) Murb.;Onopordum nervosum Boiss. subsp. platylepis (Murb.) Murb.;NULL;0;1
2491;65346788;2471;001.028.001.023.141.015;Onopordum nogalesii Svent.;Onopordum nogalesii Svent.;Onopordum nogalesii Svent.;Onopordum nogalesii Svent.;NULL;0;1
2492;65346788;2471;001.028.001.023.141.016;Onopordum wallianum Maire;Onopordum wallianum Maire;Onopordum wallianum Maire;Onopordum wallianum Maire;NULL;0;1
2493;65346788;1263;001.028.001.023.142;Othonna L.;Othonna L.;Othonna L.;Othonna L.;NULL;0;1
2494;65346788;2493;001.028.001.023.142.001;Othonna maroccana (Batt.) Jeffrey;Othonna maroccana (Batt.) Jeffrey;Othonna maroccana (Batt.) Jeffrey;Othonna maroccana (Batt.) Jeffrey;NULL;0;1
2495;65346788;1263;001.028.001.023.143;Otospermum Willk.;Otospermum Willk.;Otospermum Willk.;Otospermum Willk.;NULL;0;1
2496;65346788;2495;001.028.001.023.143.001;Otospermum glabrum (Lag.) Willk.;Otospermum glabrum (Lag.) Willk.;Otospermum glabrum (Lag.) Willk.;Otospermum glabrum (Lag.) Willk.;NULL;0;1
2497;65346788;1263;001.028.001.023.144;Pallenis Cass.;Pallenis Cass.;Pallenis Cass.;Pallenis Cass.;NULL;0;1
2498;65346788;2497;001.028.001.023.144.001;Pallenis cuspidata Pomel;Pallenis cuspidata Pomel;Pallenis cuspidata Pomel;Pallenis cuspidata Pomel;NULL;0;1
2499;65346788;2498;001.028.001.023.144.001.001;Pallenis cuspidata Pomel subsp. canescens (Maire) Greuter;Pallenis cuspidata Pomel subsp. canescens (Maire) Greuter;Pallenis cuspidata Pomel subsp. canescens (Maire) Greuter;Pallenis cuspidata Pomel subsp. canescens (Maire) Greuter;NULL;0;1
2500;65346788;2498;001.028.001.023.144.001.002;Pallenis cuspidata Pomel subsp. cuspidata;Pallenis cuspidata Pomel subsp. cuspidata;Pallenis cuspidata Pomel subsp. cuspidata;Pallenis cuspidata Pomel subsp. cuspidata;NULL;0;1
2501;65346788;2497;001.028.001.023.144.002;Pallenis cyrenaica Alavi;Pallenis cyrenaica Alavi;Pallenis cyrenaica Alavi;Pallenis cyrenaica Alavi;NULL;0;1
2502;65346788;2497;001.028.001.023.144.003;Pallenis hierochuntica (Michon) Greuter;Pallenis hierochuntica (Michon) Greuter;Pallenis hierochuntica (Michon) Greuter;Pallenis hierochuntica (Michon) Greuter;NULL;0;1
2503;65346788;2497;001.028.001.023.144.004;Pallenis maritima (L.) Greuter;Pallenis maritima (L.) Greuter;Pallenis maritima (L.) Greuter;Pallenis maritima (L.) Greuter;NULL;0;1
2504;65346788;2497;001.028.001.023.144.005;Pallenis spinosa (L.) Cass.;Pallenis spinosa (L.) Cass.;Pallenis spinosa (L.) Cass.;Pallenis spinosa (L.) Cass.;NULL;0;1
2505;65346788;2504;001.028.001.023.144.005.001;Pallenis spinosa (L.) Cass. subsp. asteroidea (Viv.) Greuter;Pallenis spinosa (L.) Cass. subsp. asteroidea (Viv.) Greuter;Pallenis spinosa (L.) Cass. subsp. asteroidea (Viv.) Greuter;Pallenis spinosa (L.) Cass. subsp. asteroidea (Viv.) Greuter;NULL;0;1
2506;65346788;2504;001.028.001.023.144.005.002;Pallenis spinosa (L.) Cass. subsp. aurea (Willk.) Nyman;Pallenis spinosa (L.) Cass. subsp. aurea (Willk.) Nyman;Pallenis spinosa (L.) Cass. subsp. aurea (Willk.) Nyman;Pallenis spinosa (L.) Cass. subsp. aurea (Willk.) Nyman;NULL;0;1
2507;65346788;2504;001.028.001.023.144.005.003;Pallenis spinosa (L.) Cass. subsp. maroccana (Aurich & ) Greuter;Pallenis spinosa (L.) Cass. subsp. maroccana (Aurich & ) Greuter;Pallenis spinosa (L.) Cass. subsp. maroccana (Aurich & ) Greuter;Pallenis spinosa (L.) Cass. subsp. maroccana (Aurich & ) Greuter;NULL;0;1
2508;65346788;2504;001.028.001.023.144.005.004;Pallenis spinosa (L.) Cass. subsp. spinosa;Pallenis spinosa (L.) Cass. subsp. spinosa;Pallenis spinosa (L.) Cass. subsp. spinosa;Pallenis spinosa (L.) Cass. subsp. spinosa;NULL;0;1
2509;65346788;2497;001.028.001.023.144.006;Pallenis teknensis (Dobignard & Jacquemoud) Greuter & Jury;Pallenis teknensis (Dobignard & Jacquemoud) Greuter & Jury;Pallenis teknensis (Dobignard & Jacquemoud) Greuter & Jury;Pallenis teknensis (Dobignard & Jacquemoud) Greuter & Jury;NULL;0;1
2510;65346788;1263;001.028.001.023.145;Pegolettia Cass.;Pegolettia Cass.;Pegolettia Cass.;Pegolettia Cass.;NULL;0;1
2511;65346788;2510;001.028.001.023.145.001;Pegolettia senegalensis Cass.;Pegolettia senegalensis Cass.;Pegolettia senegalensis Cass.;Pegolettia senegalensis Cass.;NULL;0;1
2512;65346788;1263;001.028.001.023.146;Pentzia Thunb.;Pentzia Thunb.;Pentzia Thunb.;Pentzia Thunb.;NULL;0;1
2513;65346788;2512;001.028.001.023.146.001;Pentzia hesperidum Maire & Wilczek;Pentzia hesperidum Maire & Wilczek;Pentzia hesperidum Maire & Wilczek;Pentzia hesperidum Maire & Wilczek;NULL;0;1
2514;65346788;2512;001.028.001.023.146.002;Pentzia monodiana Maire;Pentzia monodiana Maire;Pentzia monodiana Maire;Pentzia monodiana Maire;NULL;0;1
2515;65346788;1263;001.028.001.023.147;Pericallis;Pericallis;Pericallis;Pericallis;NULL;0;1
2516;65346788;2515;001.028.001.023.147.001;Pericallis appendiculata (L.f.) B.Nord.;Pericallis appendiculata (L.f.) B.Nord.;Pericallis appendiculata (L.f.) B.Nord.;Pericallis appendiculata (L.f.) B.Nord.;NULL;0;1
2517;65346788;2515;001.028.001.023.147.002;Pericallis aurita (L'Hér.) B.Nord.;Pericallis aurita (L'Hér.) B.Nord.;Pericallis aurita (L'Hér.) B.Nord.;Pericallis aurita (L'Hér.) B.Nord.;NULL;0;1
2518;65346788;2515;001.028.001.023.147.003;Pericallis cruenta (L'Hér.) Bolle;Pericallis cruenta (L'Hér.) Bolle;Pericallis cruenta (L'Hér.) Bolle;Pericallis cruenta (L'Hér.) Bolle;NULL;0;1
2519;65346788;2515;001.028.001.023.147.004;Pericallis echinata (L.f.) B.Nord.;Pericallis echinata (L.f.) B.Nord.;Pericallis echinata (L.f.) B.Nord.;Pericallis echinata (L.f.) B.Nord.;NULL;0;1
2520;65346788;2515;001.028.001.023.147.005;Pericallis hadrosoma (Svent.) B.Nord.;Pericallis hadrosoma (Svent.) B.Nord.;Pericallis hadrosoma (Svent.) B.Nord.;Pericallis hadrosoma (Svent.) B.Nord.;NULL;0;1
2521;65346788;2515;001.028.001.023.147.006;Pericallis hansenii (Kunkel) Sunding;Pericallis hansenii (Kunkel) Sunding;Pericallis hansenii (Kunkel) Sunding;Pericallis hansenii (Kunkel) Sunding;NULL;0;1
2522;65346788;2515;001.028.001.023.147.007;Pericallis lanata (L'Hér.) B.Nord.;Pericallis lanata (L'Hér.) B.Nord.;Pericallis lanata (L'Hér.) B.Nord.;Pericallis lanata (L'Hér.) B.Nord.;NULL;0;1
2523;65346788;2515;001.028.001.023.147.008;Pericallis multiflora (L'Hér.) B.Nord.;Pericallis multiflora (L'Hér.) B.Nord.;Pericallis multiflora (L'Hér.) B.Nord.;Pericallis multiflora (L'Hér.) B.Nord.;NULL;0;1
2524;65346788;2515;001.028.001.023.147.009;Pericallis murrayi (Bornm.) B.Nord.;Pericallis murrayi (Bornm.) B.Nord.;Pericallis murrayi (Bornm.) B.Nord.;Pericallis murrayi (Bornm.) B.Nord.;NULL;0;1
2525;65346788;2515;001.028.001.023.147.010;Pericallis papyracea (DC.) B.Nord.;Pericallis papyracea (DC.) B.Nord.;Pericallis papyracea (DC.) B.Nord.;Pericallis papyracea (DC.) B.Nord.;NULL;0;1
2526;65346788;2515;001.028.001.023.147.011;Pericallis steetzii (Bolle) B.Nord.;Pericallis steetzii (Bolle) B.Nord.;Pericallis steetzii (Bolle) B.Nord.;Pericallis steetzii (Bolle) B.Nord.;NULL;0;1
2527;65346788;2515;001.028.001.023.147.012;Pericallis tussilaginis (L'Hér.) D.Don;Pericallis tussilaginis (L'Hér.) D.Don;Pericallis tussilaginis (L'Hér.) D.Don;Pericallis tussilaginis (L'Hér.) D.Don;NULL;0;1
2528;65346788;2515;001.028.001.023.147.013;Pericallis webbii (Sch.Bip.) Bolle;Pericallis webbii (Sch.Bip.) Bolle;Pericallis webbii (Sch.Bip.) Bolle;Pericallis webbii (Sch.Bip.) Bolle;NULL;0;1
2529;65346788;1263;001.028.001.023.148;Perralderia Coss.;Perralderia Coss.;Perralderia Coss.;Perralderia Coss.;NULL;0;1
2530;65346788;2529;001.028.001.023.148.001;Perralderia coronopifolia Coss.;Perralderia coronopifolia Coss.;Perralderia coronopifolia Coss.;Perralderia coronopifolia Coss.;NULL;0;1
2531;65346788;2530;001.028.001.023.148.001.001;Perralderia coronopifolia Coss. subsp. coronopifolia;Perralderia coronopifolia Coss. subsp. coronopifolia;Perralderia coronopifolia Coss. subsp. coronopifolia;Perralderia coronopifolia Coss. subsp. coronopifolia;NULL;0;1
2532;65346788;2530;001.028.001.023.148.001.002;Perralderia coronopifolia Coss. subsp. purpurascens (Coss. ex Batt.) Maire;Perralderia coronopifolia Coss. subsp. purpurascens (Coss. ex Batt.) Maire;Perralderia coronopifolia Coss. subsp. purpurascens (Coss. ex Batt.) Maire;Perralderia coronopifolia Coss. subsp. purpurascens (Coss. ex Batt.) Maire;NULL;0;1
2533;65346788;2529;001.028.001.023.148.002;Perralderia garamantum Asch.;Perralderia garamantum Asch.;Perralderia garamantum Asch.;Perralderia garamantum Asch.;NULL;0;1
2534;65346788;2529;001.028.001.023.148.003;Perralderia paui Font Quer;Perralderia paui Font Quer;Perralderia paui Font Quer;Perralderia paui Font Quer;NULL;0;1
2535;65346788;1263;001.028.001.023.149;Petasites Gaertn.;Petasites Gaertn.;Petasites Gaertn.;Petasites Gaertn.;NULL;0;1
2536;65346788;2535;001.028.001.023.149.001;Petasites albus (L.) Gaertn.;Petasites albus (L.) Gaertn.;Petasites albus (L.) Gaertn.;Petasites albus (L.) Gaertn.;NULL;0;1
2537;65346788;2535;001.028.001.023.149.002;Petasites paradoxus (Retz.) Baumg.;Petasites paradoxus (Retz.) Baumg.;Petasites paradoxus (Retz.) Baumg.;Petasites paradoxus (Retz.) Baumg.;NULL;0;1
2538;65346788;2535;001.028.001.023.149.003;Petasites pyrenaicus (L.) G.López;Petasites pyrenaicus (L.) G.López;Petasites pyrenaicus (L.) G.López;Petasites pyrenaicus (L.) G.López;NULL;0;1
2539;65346788;1263;001.028.001.023.150;Phagnalon Cass.;Phagnalon Cass.;Phagnalon Cass.;Phagnalon Cass.;NULL;0;1
2540;65346788;2539;001.028.001.023.150.001;Phagnalon barbeyanum Asch. & Graebn.;Phagnalon barbeyanum Asch. & Graebn.;Phagnalon barbeyanum Asch. & Graebn.;Phagnalon barbeyanum Asch. & Graebn.;NULL;0;1
2541;65346788;2539;001.028.001.023.150.002;Phagnalon bicolor Ball;Phagnalon bicolor Ball;Phagnalon bicolor Ball;Phagnalon bicolor Ball;NULL;0;1
2542;65346788;2539;001.028.001.023.150.003;Phagnalon calycinum (Cav.) DC.;Phagnalon calycinum (Cav.) DC.;Phagnalon calycinum (Cav.) DC.;Phagnalon calycinum (Cav.) DC.;NULL;0;1
2543;65346788;2542;001.028.001.023.150.003.001;Phagnalon calycinum (Cav.) DC. subsp. ballsianum Maire;Phagnalon calycinum (Cav.) DC. subsp. ballsianum Maire;Phagnalon calycinum (Cav.) DC. subsp. ballsianum Maire;Phagnalon calycinum (Cav.) DC. subsp. ballsianum Maire;NULL;0;1
2544;65346788;2542;001.028.001.023.150.003.002;Phagnalon calycinum (Cav.) DC. subsp. calycinum;Phagnalon calycinum (Cav.) DC. subsp. calycinum;Phagnalon calycinum (Cav.) DC. subsp. calycinum;Phagnalon calycinum (Cav.) DC. subsp. calycinum;NULL;0;1
2545;65346788;2542;001.028.001.023.150.003.003;Phagnalon calycinum (Cav.) DC. subsp. caroli-paui (Font Quer) Emb. & Maire;Phagnalon calycinum (Cav.) DC. subsp. caroli-paui (Font Quer) Emb. & Maire;Phagnalon calycinum (Cav.) DC. subsp. caroli-paui (Font Quer) Emb. & Maire;Phagnalon calycinum (Cav.) DC. subsp. caroli-paui (Font Quer) Emb. & Maire;NULL;0;1
2546;65346788;2542;001.028.001.023.150.003.004;Phagnalon calycinum (Cav.) DC. subsp. spathulatum (H.Lindb.) Maire;Phagnalon calycinum (Cav.) DC. subsp. spathulatum (H.Lindb.) Maire;Phagnalon calycinum (Cav.) DC. subsp. spathulatum (H.Lindb.) Maire;Phagnalon calycinum (Cav.) DC. subsp. spathulatum (H.Lindb.) Maire;NULL;0;1
2547;65346788;2539;001.028.001.023.150.004;Phagnalon garamantum Maire;Phagnalon garamantum Maire;Phagnalon garamantum Maire;Phagnalon garamantum Maire;NULL;0;1
2548;65346788;2539;001.028.001.023.150.005;Phagnalon graecum Boiss. & Heldr.;Phagnalon graecum Boiss. & Heldr.;Phagnalon graecum Boiss. & Heldr.;Phagnalon graecum Boiss. & Heldr.;NULL;0;1
2549;65346788;2539;001.028.001.023.150.006;Phagnalon hansenii Qaiser & Lack;Phagnalon hansenii Qaiser & Lack;Phagnalon hansenii Qaiser & Lack;Phagnalon hansenii Qaiser & Lack;NULL;0;1
2550;65346788;2539;001.028.001.023.150.007;Phagnalon latifolium Maire;Phagnalon latifolium Maire;Phagnalon latifolium Maire;Phagnalon latifolium Maire;NULL;0;1
2551;65346788;2539;001.028.001.023.150.008;Phagnalon metlesicsii Pignatti;Phagnalon metlesicsii Pignatti;Phagnalon metlesicsii Pignatti;Phagnalon metlesicsii Pignatti;NULL;0;1
2552;65346788;2539;001.028.001.023.150.009;Phagnalon nitidum Fresen.;Phagnalon nitidum Fresen.;Phagnalon nitidum Fresen.;Phagnalon nitidum Fresen.;NULL;0;1
2553;65346788;2539;001.028.001.023.150.010;Phagnalon rupestre (L.) DC.;Phagnalon rupestre (L.) DC.;Phagnalon rupestre (L.) DC.;Phagnalon rupestre (L.) DC.;NULL;0;1
2554;65346788;2553;001.028.001.023.150.010.001;Phagnalon rupestre (L.) DC. subsp. rupestre;Phagnalon rupestre (L.) DC. subsp. rupestre;Phagnalon rupestre (L.) DC. subsp. rupestre;Phagnalon rupestre (L.) DC. subsp. rupestre;NULL;0;1
2555;65346788;2539;001.028.001.023.150.011;Phagnalon saxatile (L.) Cass.;Phagnalon saxatile (L.) Cass.;Phagnalon saxatile (L.) Cass.;Phagnalon saxatile (L.) Cass.;NULL;0;1
2556;65346788;2555;001.028.001.023.150.011.001;Phagnalon saxatile (L.) Cass. subsp. purpurascens (Sch.Bip.) Batt.;Phagnalon saxatile (L.) Cass. subsp. purpurascens (Sch.Bip.) Batt.;Phagnalon saxatile (L.) Cass. subsp. purpurascens (Sch.Bip.) Batt.;Phagnalon saxatile (L.) Cass. subsp. purpurascens (Sch.Bip.) Batt.;NULL;0;1
2557;65346788;2555;001.028.001.023.150.011.002;Phagnalon saxatile (L.) Cass. subsp. saxatile;Phagnalon saxatile (L.) Cass. subsp. saxatile;Phagnalon saxatile (L.) Cass. subsp. saxatile;Phagnalon saxatile (L.) Cass. subsp. saxatile;NULL;0;1
2558;65346788;2539;001.028.001.023.150.012;Phagnalon schweinfurthii Sch.Bip. ex Schweinf.;Phagnalon schweinfurthii Sch.Bip. ex Schweinf.;Phagnalon schweinfurthii Sch.Bip. ex Schweinf.;Phagnalon schweinfurthii Sch.Bip. ex Schweinf.;NULL;0;1
2559;65346788;2539;001.028.001.023.150.013;Phagnalon sordidum (L.) Rchb.;Phagnalon sordidum (L.) Rchb.;Phagnalon sordidum (L.) Rchb.;Phagnalon sordidum (L.) Rchb.;NULL;0;1
2560;65346788;2539;001.028.001.023.150.014;Phagnalon stenolepis Chiov.;Phagnalon stenolepis Chiov.;Phagnalon stenolepis Chiov.;Phagnalon stenolepis Chiov.;NULL;0;1
2561;65346788;2539;001.028.001.023.150.015;Phagnalon tenorei (Spreng.) C.Presl;Phagnalon tenorei (Spreng.) C.Presl;Phagnalon tenorei (Spreng.) C.Presl;Phagnalon tenorei (Spreng.) C.Presl;NULL;0;1
2562;65346788;2539;001.028.001.023.150.016;Phagnalon umbelliforme DC.;Phagnalon umbelliforme DC.;Phagnalon umbelliforme DC.;Phagnalon umbelliforme DC.;NULL;0;1
2563;65346788;1263;001.028.001.023.151;Picnomon;Picnomon;Picnomon;Picnomon;NULL;0;1
2564;65346788;2563;001.028.001.023.151.001;Picnomon acarna (L.) Cass.;Picnomon acarna (L.) Cass.;Picnomon acarna (L.) Cass.;Picnomon acarna (L.) Cass.;NULL;0;1
2565;65346788;1263;001.028.001.023.152;Picris L.;Picris L.;Picris L.;Picris L.;NULL;0;1
2566;65346788;2565;001.028.001.023.152.001;Picris albida Ball;Picris albida Ball;Picris albida Ball;Picris albida Ball;NULL;0;1
2567;65346788;2565;001.028.001.023.152.002;Picris amalecitana (Boiss.) Eig;Picris amalecitana (Boiss.) Eig;Picris amalecitana (Boiss.) Eig;Picris amalecitana (Boiss.) Eig;NULL;0;1
2568;65346788;2565;001.028.001.023.152.003;Picris asplenioides L.;Picris asplenioides L.;Picris asplenioides L.;Picris asplenioides L.;NULL;0;1
2569;65346788;2568;001.028.001.023.152.003.001;Picris asplenioides L. subsp. asplenioides;Picris asplenioides L. subsp. asplenioides;Picris asplenioides L. subsp. asplenioides;Picris asplenioides L. subsp. asplenioides;NULL;0;1
2570;65346788;2568;001.028.001.023.152.003.002;Picris asplenioides L. subsp. saharae (Coss. & Kralik) Dobignard;Picris asplenioides L. subsp. saharae (Coss. & Kralik) Dobignard;Picris asplenioides L. subsp. saharae (Coss. & Kralik) Dobignard;Picris asplenioides L. subsp. saharae (Coss. & Kralik) Dobignard;NULL;0;1
2571;65346788;2565;001.028.001.023.152.004;Picris cupuligera (Durieu) Walp.;Picris cupuligera (Durieu) Walp.;Picris cupuligera (Durieu) Walp.;Picris cupuligera (Durieu) Walp.;NULL;0;1
2572;65346788;2565;001.028.001.023.152.005;Picris cyanocarpa Boiss.;Picris cyanocarpa Boiss.;Picris cyanocarpa Boiss.;Picris cyanocarpa Boiss.;NULL;0;1
2573;65346788;2565;001.028.001.023.152.006;Picris cyrenaica (Pamp.) Lack;Picris cyrenaica (Pamp.) Lack;Picris cyrenaica (Pamp.) Lack;Picris cyrenaica (Pamp.) Lack;NULL;0;1
2574;65346788;2565;001.028.001.023.152.007;Picris echioides L.;Picris echioides L.;Picris echioides L.;Picris echioides L.;NULL;0;1
2575;65346788;2565;001.028.001.023.152.008;Picris hieracioides L.;Picris hieracioides L.;Picris hieracioides L.;Picris hieracioides L.;NULL;0;1
2576;65346788;2565;001.028.001.023.152.009;Picris kotschyi Boiss.;Picris kotschyi Boiss.;Picris kotschyi Boiss.;Picris kotschyi Boiss.;NULL;0;1
2577;65346788;2565;001.028.001.023.152.010;Picris mauginiana Pamp.;Picris mauginiana Pamp.;Picris mauginiana Pamp.;Picris mauginiana Pamp.;NULL;0;1
2578;65346788;2565;001.028.001.023.152.011;Picris pauciflora Willd.;Picris pauciflora Willd.;Picris pauciflora Willd.;Picris pauciflora Willd.;NULL;0;1
2579;65346788;2565;001.028.001.023.152.012;Picris rhagadioloides (L.) Desf.;Picris rhagadioloides (L.) Desf.;Picris rhagadioloides (L.) Desf.;Picris rhagadioloides (L.) Desf.;NULL;0;1
